fpath,label-0,label-1
403.nii.npy,0.4661035,0.53389645
378.nii.npy,0.33946767,0.6605323
096.nii.npy,0.28481445,0.7151855
111.nii.npy,0.3759045,0.62409556
337.nii.npy,0.39018062,0.60981935
349.nii.npy,0.57083625,0.42916372
352.nii.npy,0.44251162,0.5574884
095.nii.npy,0.41369587,0.5863041
206.nii.npy,0.3821175,0.6178825
099.nii.npy,0.610585,0.389415
202.nii.npy,0.4992197,0.5007803
293.nii.npy,0.5831767,0.41682336
161.nii.npy,0.2576131,0.7423869
044.nii.npy,0.46719095,0.5328091
335.nii.npy,0.34090307,0.6590969
279.nii.npy,0.28141558,0.7185844
266.nii.npy,0.3873796,0.6126204
187.nii.npy,0.5795846,0.4204154
142.nii.npy,0.48172116,0.51827884
381.nii.npy,0.46873817,0.53126186
101.nii.npy,0.3300062,0.66999376
370.nii.npy,0.5315384,0.46846157
244.nii.npy,0.56544006,0.43455994
390.nii.npy,0.4523504,0.5476496
120.nii.npy,0.5334334,0.46656665
331.nii.npy,0.4305645,0.56943554
066.nii.npy,0.49270478,0.50729525
281.nii.npy,0.5085341,0.49146593
356.nii.npy,0.31570038,0.68429965
004.nii.npy,0.4491132,0.5508868
363.nii.npy,0.5753566,0.4246434
177.nii.npy,0.506796,0.49320397
155.nii.npy,0.84098494,0.15901506
267.nii.npy,0.8893573,0.11064263
359.nii.npy,0.79206026,0.20793971
257.nii.npy,0.8248591,0.17514092
107.nii.npy,0.84196293,0.15803704
380.nii.npy,0.82430863,0.17569143
342.nii.npy,0.8104341,0.18956593
163.nii.npy,0.76803976,0.23196022
278.nii.npy,0.8297982,0.17020173
007.nii.npy,0.87193257,0.12806739
006.nii.npy,0.82946485,0.17053513
152.nii.npy,0.860783,0.13921703
013.nii.npy,0.81944233,0.18055764
002.nii.npy,0.9054982,0.094501816
321.nii.npy,0.7646137,0.23538633
230.nii.npy,0.63598007,0.3640199
329.nii.npy,0.87718123,0.12281876
318.nii.npy,0.89192355,0.10807642
082.nii.npy,0.7561099,0.2438901
272.nii.npy,0.8478108,0.15218915
182.nii.npy,0.754166,0.24583396
180.nii.npy,0.85238665,0.14761339
302.nii.npy,0.86864686,0.13135312
398.nii.npy,0.8139743,0.1860257
277.nii.npy,0.8933566,0.106643334
221.nii.npy,0.7052679,0.29473212
179.nii.npy,0.7518639,0.24813609
276.nii.npy,0.92000455,0.07999544
072.nii.npy,0.7136594,0.2863406
215.nii.npy,0.7603105,0.23968956
418.nii.npy,0.73446715,0.26553285
079.nii.npy,0.92744577,0.072554216
077.nii.npy,0.4336054,0.56639457
400.nii.npy,0.43391258,0.5660874
372.nii.npy,0.52804357,0.47195643
132.nii.npy,0.6015427,0.39845735
364.nii.npy,0.6851298,0.31487018
154.nii.npy,0.691015,0.308985
113.nii.npy,0.6461716,0.35382837
117.nii.npy,0.5782254,0.42177466
033.nii.npy,0.65301585,0.34698412
203.nii.npy,0.37472793,0.62527204
374.nii.npy,0.49682024,0.5031798
193.nii.npy,0.6315747,0.3684253
253.nii.npy,0.5120465,0.4879535
294.nii.npy,0.66607773,0.33392224
065.nii.npy,0.62208617,0.37791386
078.nii.npy,0.6044707,0.39552936
088.nii.npy,0.4953991,0.50460094
158.nii.npy,0.5743757,0.42562425
131.nii.npy,0.59506834,0.40493166
213.nii.npy,0.56135345,0.43864655
407.nii.npy,0.6271587,0.37284127
084.nii.npy,0.5428408,0.4571592
105.nii.npy,0.51886094,0.48113906
183.nii.npy,0.48108944,0.5189106
384.nii.npy,0.51180786,0.48819208
052.nii.npy,0.5613557,0.43864423
316.nii.npy,0.64955413,0.35044584
049.nii.npy,0.58751553,0.41248444
262.nii.npy,0.5158817,0.48411828
104.nii.npy,0.5161115,0.48388854
110.nii.npy,0.6033079,0.3966921
297.nii.npy,0.6246768,0.37532315
225.nii.npy,0.89109063,0.10890933
128.nii.npy,0.9154801,0.084519945
181.nii.npy,0.8882827,0.111717284
175.nii.npy,0.84645545,0.15354452
307.nii.npy,0.8992458,0.10075417
047.nii.npy,0.8654418,0.13455822
227.nii.npy,0.86140716,0.1385928
106.nii.npy,0.85639024,0.14360979
149.nii.npy,0.7583221,0.24167788
205.nii.npy,0.8726551,0.12734489
129.nii.npy,0.82198477,0.17801523
212.nii.npy,0.8557323,0.14426765
346.nii.npy,0.7533241,0.2466759
141.nii.npy,0.8886849,0.11131503
309.nii.npy,0.913756,0.08624406
357.nii.npy,0.85411966,0.1458803
274.nii.npy,0.8855862,0.11441384
178.nii.npy,0.80589974,0.19410028
089.nii.npy,0.8907198,0.10928021
073.nii.npy,0.8121555,0.18784446
313.nii.npy,0.94120276,0.058797214
415.nii.npy,0.8520689,0.14793114
241.nii.npy,0.84367836,0.15632164
243.nii.npy,0.8910425,0.10895752
201.nii.npy,0.6435894,0.3564106
236.nii.npy,0.86080027,0.13919976
027.nii.npy,0.76850677,0.23149319
361.nii.npy,0.8138501,0.1861499
094.nii.npy,0.83281606,0.1671839
160.nii.npy,0.75708807,0.2429119
056.nii.npy,0.8923778,0.10762219
305.nii.npy,0.8498238,0.15017621
137.nii.npy,0.70042175,0.29957822
051.nii.npy,0.7137686,0.28623146
151.nii.npy,0.663011,0.33698902
048.nii.npy,0.7785642,0.2214358
133.nii.npy,0.572347,0.42765298
098.nii.npy,0.59510887,0.4048911
046.nii.npy,0.5317309,0.46826914
108.nii.npy,0.60192364,0.3980764
368.nii.npy,0.77176017,0.22823982
365.nii.npy,0.7779121,0.22208789
304.nii.npy,0.73289835,0.2671016
295.nii.npy,0.68289566,0.3171044
162.nii.npy,0.6927128,0.30728716
010.nii.npy,0.70672387,0.29327616
062.nii.npy,0.62627494,0.37372503
330.nii.npy,0.7455574,0.25444263
245.nii.npy,0.696121,0.30387902
298.nii.npy,0.76558506,0.23441498
252.nii.npy,0.6529801,0.34701988
135.nii.npy,0.4553625,0.5446375
055.nii.npy,0.7825575,0.21744254
071.nii.npy,0.660679,0.339321
198.nii.npy,0.56639767,0.43360227
260.nii.npy,0.7752334,0.22476663
238.nii.npy,0.6051183,0.39488178
138.nii.npy,0.6662526,0.33374736
319.nii.npy,0.7991922,0.2008078
310.nii.npy,0.6150235,0.38497648
119.nii.npy,0.7008249,0.2991751
239.nii.npy,0.7058391,0.2941609
134.nii.npy,0.76119536,0.23880467
029.nii.npy,0.6561442,0.3438558
064.nii.npy,0.29972136,0.70027864
036.nii.npy,0.38847965,0.61152035
231.nii.npy,0.41892177,0.58107823
263.nii.npy,0.4900088,0.50999117
282.nii.npy,0.56961906,0.43038097
014.nii.npy,0.5041243,0.49587575
226.nii.npy,0.5010451,0.4989549
054.nii.npy,0.60246265,0.39753735
296.nii.npy,0.46513313,0.53486687
028.nii.npy,0.45166028,0.5483398
250.nii.npy,0.49136946,0.5086305
343.nii.npy,0.60725915,0.39274085
290.nii.npy,0.31816804,0.6818319
153.nii.npy,0.30303556,0.69696444
358.nii.npy,0.48035204,0.519648
353.nii.npy,0.617977,0.382023
371.nii.npy,0.40315467,0.5968454
016.nii.npy,0.36307576,0.6369242
242.nii.npy,0.478418,0.521582
348.nii.npy,0.5024062,0.49759382
185.nii.npy,0.6190459,0.38095406
405.nii.npy,0.65595084,0.3440492
191.nii.npy,0.42534968,0.5746503
324.nii.npy,0.3710906,0.62890947
235.nii.npy,0.2917327,0.70826733
392.nii.npy,0.5036005,0.49639955
326.nii.npy,0.3710906,0.62890947
383.nii.npy,0.609391,0.39060906
355.nii.npy,0.66709405,0.33290598
025.nii.npy,0.57731223,0.4226877
011.nii.npy,0.61215913,0.38784087
174.nii.npy,0.40481755,0.5951824
184.nii.npy,0.8864671,0.11353286
009.nii.npy,0.9098727,0.09012726
059.nii.npy,0.8445344,0.15546563
124.nii.npy,0.8822301,0.11776992
327.nii.npy,0.8813583,0.11864171
265.nii.npy,0.8544795,0.14552057
264.nii.npy,0.88816035,0.11183967
261.nii.npy,0.920423,0.07957704
060.nii.npy,0.92565453,0.074345455
157.nii.npy,0.9016403,0.0983597
165.nii.npy,0.89615685,0.10384315
283.nii.npy,0.8312409,0.16875906
399.nii.npy,0.9285842,0.07141572
254.nii.npy,0.8457484,0.1542516
291.nii.npy,0.85570407,0.14429599
273.nii.npy,0.87035406,0.12964593
207.nii.npy,0.87868464,0.12131538
103.nii.npy,0.8774211,0.12257891
023.nii.npy,0.8931013,0.10689873
053.nii.npy,0.8903127,0.10968733
075.nii.npy,0.8983904,0.10160964
229.nii.npy,0.9099372,0.09006283
333.nii.npy,0.8858019,0.114198126
406.nii.npy,0.8855821,0.11441794
375.nii.npy,0.8177439,0.18225615
030.nii.npy,0.8491279,0.15087217
280.nii.npy,0.9053741,0.09462586
017.nii.npy,0.9366187,0.06338133
058.nii.npy,0.9020616,0.097938426
389.nii.npy,0.8766108,0.12338921
189.nii.npy,0.84608364,0.15391637
350.nii.npy,0.8957938,0.10420623
311.nii.npy,0.81742305,0.1825769
150.nii.npy,0.7469634,0.25303656
391.nii.npy,0.8360162,0.16398382
148.nii.npy,0.8088644,0.19113564
091.nii.npy,0.7715076,0.22849236
410.nii.npy,0.8093636,0.19063635
050.nii.npy,0.7507363,0.2492637
168.nii.npy,0.7831582,0.21684177
248.nii.npy,0.5710941,0.42890593
386.nii.npy,0.8056924,0.19430758
069.nii.npy,0.86042696,0.13957305
147.nii.npy,0.77098286,0.2290172
003.nii.npy,0.7809606,0.21903941
041.nii.npy,0.66493547,0.33506456
360.nii.npy,0.8465322,0.15346776
373.nii.npy,0.8459681,0.15403183
387.nii.npy,0.64664406,0.353356
090.nii.npy,0.76347226,0.23652771
292.nii.npy,0.8821401,0.117859945
019.nii.npy,0.78013575,0.21986428
376.nii.npy,0.76164186,0.2383581
301.nii.npy,0.75263774,0.24736224
256.nii.npy,0.73792374,0.26207623
172.nii.npy,0.86324006,0.13675988
