fpath,label-0,label-1
051.nii.npy,0.7552881,0.2447119
343.nii.npy,0.75996876,0.24003121
295.nii.npy,0.70718426,0.2928158
229.nii.npy,0.7407308,0.25926918
327.nii.npy,0.74141943,0.25858054
077.nii.npy,0.687089,0.31291094
183.nii.npy,0.7331301,0.26686993
133.nii.npy,0.72664773,0.2733523
091.nii.npy,0.7111439,0.28885606
154.nii.npy,0.7500269,0.24997313
175.nii.npy,0.73133904,0.268661
248.nii.npy,0.712001,0.28799903
294.nii.npy,0.7418725,0.25812754
282.nii.npy,0.737942,0.262058
052.nii.npy,0.72592825,0.27407175
304.nii.npy,0.7628306,0.23716938
293.nii.npy,0.76314276,0.23685724
168.nii.npy,0.68440545,0.3155945
387.nii.npy,0.6685885,0.33141148
155.nii.npy,0.70821065,0.29178932
182.nii.npy,0.64943874,0.3505613
147.nii.npy,0.7154073,0.2845927
131.nii.npy,0.7594517,0.24054833
242.nii.npy,0.6958365,0.30416355
359.nii.npy,0.703469,0.296531
291.nii.npy,0.72292614,0.2770738
365.nii.npy,0.75293064,0.24706931
227.nii.npy,0.7466666,0.25333336
316.nii.npy,0.7813461,0.2186539
400.nii.npy,0.7227515,0.27724856
301.nii.npy,0.68143106,0.31856894
107.nii.npy,0.72636515,0.27363485
191.nii.npy,0.55414283,0.4458571
163.nii.npy,0.5201834,0.47981662
309.nii.npy,0.5859844,0.41401556
157.nii.npy,0.60358304,0.396417
177.nii.npy,0.59251714,0.40748286
036.nii.npy,0.5474811,0.45251882
290.nii.npy,0.4868,0.51320004
098.nii.npy,0.50580114,0.4941988
373.nii.npy,0.578025,0.42197508
283.nii.npy,0.54094476,0.45905527
151.nii.npy,0.5521244,0.44787565
059.nii.npy,0.51317185,0.48682818
267.nii.npy,0.6093628,0.39063722
069.nii.npy,0.5912268,0.40877318
358.nii.npy,0.555959,0.444041
064.nii.npy,0.5109639,0.48903605
331.nii.npy,0.5459402,0.4540598
047.nii.npy,0.5608649,0.43913507
386.nii.npy,0.53606015,0.46393988
025.nii.npy,0.5673558,0.4326442
390.nii.npy,0.5630003,0.43699968
297.nii.npy,0.5404956,0.45950446
372.nii.npy,0.5207002,0.47929978
368.nii.npy,0.56314903,0.43685097
415.nii.npy,0.5456509,0.45434904
014.nii.npy,0.5134655,0.48653454
023.nii.npy,0.57471687,0.4252831
113.nii.npy,0.56252253,0.43747744
198.nii.npy,0.5260974,0.47390258
179.nii.npy,0.49080947,0.5091905
203.nii.npy,0.45802823,0.5419718
239.nii.npy,0.5620294,0.4379706
272.nii.npy,0.63190526,0.36809474
150.nii.npy,0.5941438,0.40585625
088.nii.npy,0.6051887,0.39481127
313.nii.npy,0.703647,0.29635295
254.nii.npy,0.5935423,0.40645772
062.nii.npy,0.5552859,0.4447141
160.nii.npy,0.55376637,0.44623366
376.nii.npy,0.56232166,0.43767837
355.nii.npy,0.6581043,0.34189567
071.nii.npy,0.57756054,0.42243943
378.nii.npy,0.5746364,0.42536363
279.nii.npy,0.5605319,0.43946806
205.nii.npy,0.60225254,0.39774743
350.nii.npy,0.5670134,0.4329866
135.nii.npy,0.5181855,0.4818145
243.nii.npy,0.6376712,0.36232877
244.nii.npy,0.6302293,0.36977068
337.nii.npy,0.561098,0.43890202
134.nii.npy,0.63079023,0.36920974
371.nii.npy,0.60528934,0.39471066
009.nii.npy,0.64136565,0.35863435
274.nii.npy,0.6120763,0.38792378
277.nii.npy,0.6068646,0.39313537
346.nii.npy,0.533556,0.46644405
221.nii.npy,0.54681927,0.4531807
111.nii.npy,0.5805494,0.41945055
253.nii.npy,0.5611501,0.43884996
006.nii.npy,0.61746156,0.38253844
280.nii.npy,0.6112289,0.38877106
046.nii.npy,0.5392621,0.46073794
215.nii.npy,0.5705422,0.42945775
050.nii.npy,0.5754524,0.4245476
356.nii.npy,0.80038583,0.19961417
245.nii.npy,0.8121332,0.18786678
084.nii.npy,0.811754,0.18824606
172.nii.npy,0.84941965,0.15058032
007.nii.npy,0.8681997,0.1318003
138.nii.npy,0.8188835,0.18111648
096.nii.npy,0.8145053,0.18549465
103.nii.npy,0.79766566,0.20233434
048.nii.npy,0.8469033,0.15309668
361.nii.npy,0.8231188,0.17688118
231.nii.npy,0.78664327,0.21335678
106.nii.npy,0.8171427,0.18285732
252.nii.npy,0.808158,0.19184197
389.nii.npy,0.8318465,0.16815354
353.nii.npy,0.83846396,0.16153602
101.nii.npy,0.7823182,0.21768177
256.nii.npy,0.8016829,0.19831713
180.nii.npy,0.8183006,0.18169938
141.nii.npy,0.80769306,0.19230694
004.nii.npy,0.81576246,0.18423751
276.nii.npy,0.875132,0.124868006
082.nii.npy,0.7689508,0.23104922
236.nii.npy,0.80741876,0.19258125
213.nii.npy,0.8215836,0.17841633
381.nii.npy,0.8363838,0.16361614
238.nii.npy,0.76249164,0.23750833
142.nii.npy,0.8077572,0.19224274
418.nii.npy,0.80916625,0.19083373
302.nii.npy,0.8359751,0.16402492
055.nii.npy,0.82544655,0.17455345
011.nii.npy,0.8244255,0.17557444
066.nii.npy,0.8109071,0.18909286
311.nii.npy,0.58876324,0.41123673
370.nii.npy,0.5875475,0.4124525
384.nii.npy,0.5810335,0.4189664
265.nii.npy,0.58553946,0.41446057
375.nii.npy,0.54142225,0.45857775
094.nii.npy,0.5431791,0.45682088
406.nii.npy,0.5793464,0.42065355
075.nii.npy,0.5616809,0.4383191
065.nii.npy,0.6078614,0.39213863
407.nii.npy,0.6039572,0.3960428
120.nii.npy,0.58991426,0.41008574
335.nii.npy,0.5602049,0.43979505
137.nii.npy,0.5770987,0.4229013
178.nii.npy,0.5738741,0.42612585
072.nii.npy,0.5471855,0.45281458
119.nii.npy,0.5821398,0.4178602
054.nii.npy,0.61031634,0.3896836
189.nii.npy,0.55395603,0.44604403
105.nii.npy,0.60759115,0.3924088
