fpath,label-0,label-1
370.nii.npy,0.9471491,0.052850936
142.nii.npy,0.85536134,0.14463869
206.nii.npy,0.6850797,0.3149203
361.nii.npy,0.6883967,0.31160328
415.nii.npy,0.75218046,0.24781959
183.nii.npy,0.77491844,0.22508164
291.nii.npy,0.8010629,0.19893707
349.nii.npy,0.96767306,0.032326903
153.nii.npy,0.5072645,0.4927355
009.nii.npy,0.9121073,0.08789268
160.nii.npy,0.4295789,0.5704211
374.nii.npy,0.8690177,0.13098228
343.nii.npy,0.96250373,0.037496243
333.nii.npy,0.93056244,0.06943758
295.nii.npy,0.93663144,0.06336852
335.nii.npy,0.69032747,0.30967253
124.nii.npy,0.90600914,0.09399089
120.nii.npy,0.97555363,0.02444633
207.nii.npy,0.88522154,0.11477847
059.nii.npy,0.766394,0.23360595
047.nii.npy,0.8406312,0.15936884
168.nii.npy,0.9212894,0.07871063
065.nii.npy,0.9227829,0.077217124
117.nii.npy,0.8194548,0.18054515
273.nii.npy,0.8855097,0.11449029
163.nii.npy,0.7628841,0.23711592
175.nii.npy,0.9023956,0.09760441
089.nii.npy,0.9488867,0.051113337
235.nii.npy,0.4049855,0.5950145
165.nii.npy,0.93168795,0.068312004
162.nii.npy,0.83758676,0.16241328
202.nii.npy,0.9587892,0.04121076
054.nii.npy,0.864829,0.13517101
274.nii.npy,0.79541487,0.20458515
390.nii.npy,0.6163897,0.3836103
283.nii.npy,0.22685075,0.77314925
326.nii.npy,0.2564984,0.74350166
260.nii.npy,0.8197214,0.18027861
280.nii.npy,0.71941084,0.2805892
010.nii.npy,0.6788828,0.3211172
298.nii.npy,0.7851122,0.21488784
386.nii.npy,0.68013257,0.31986743
294.nii.npy,0.8777052,0.12229474
368.nii.npy,0.82326925,0.17673081
066.nii.npy,0.79662144,0.20337854
309.nii.npy,0.92649794,0.07350208
138.nii.npy,0.6888252,0.3111748
418.nii.npy,0.29934093,0.70065904
006.nii.npy,0.53408664,0.46591336
263.nii.npy,0.6945954,0.30540454
250.nii.npy,0.67355174,0.32644823
346.nii.npy,0.2787012,0.7212988
075.nii.npy,0.7432512,0.2567488
276.nii.npy,0.8366495,0.16335057
293.nii.npy,0.89768994,0.1023101
172.nii.npy,0.8660003,0.1339997
078.nii.npy,0.78089005,0.21911003
311.nii.npy,0.7598708,0.24012914
400.nii.npy,0.20367254,0.7963274
107.nii.npy,0.6473785,0.3526215
316.nii.npy,0.81372917,0.18627079
134.nii.npy,0.7867996,0.21320042
327.nii.npy,0.60168904,0.3983109
242.nii.npy,0.6444989,0.35550112
128.nii.npy,0.9204427,0.07955736
048.nii.npy,0.91257715,0.08742285
069.nii.npy,0.87190694,0.12809308
133.nii.npy,0.21306965,0.7869303
