fpath,label-0,label-1
392.nii.npy,0.9415589,0.058441117
239.nii.npy,0.55492777,0.44507226
138.nii.npy,0.8963256,0.10367443
327.nii.npy,0.81209165,0.18790834
207.nii.npy,0.8120104,0.18798958
137.nii.npy,0.86174303,0.13825698
165.nii.npy,0.9169863,0.08301369
046.nii.npy,0.5713617,0.42863825
149.nii.npy,0.57193226,0.42806774
060.nii.npy,0.9642096,0.035790354
013.nii.npy,0.79038084,0.20961916
107.nii.npy,0.83243537,0.16756465
030.nii.npy,0.81986773,0.18013225
028.nii.npy,0.604347,0.39565298
337.nii.npy,0.85894537,0.14105466
292.nii.npy,0.9781787,0.021821331
182.nii.npy,0.61240685,0.38759315
281.nii.npy,0.95637643,0.04362356
029.nii.npy,0.7390017,0.26099834
178.nii.npy,0.65704316,0.34295687
017.nii.npy,0.9645782,0.035421774
374.nii.npy,0.82370013,0.17629994
052.nii.npy,0.8566749,0.14332506
066.nii.npy,0.9378005,0.062199447
184.nii.npy,0.92239076,0.07760928
242.nii.npy,0.82871944,0.17128058
158.nii.npy,0.77583945,0.22416054
047.nii.npy,0.7618218,0.23817822
016.nii.npy,0.36414248,0.6358576
177.nii.npy,0.818109,0.181891
187.nii.npy,0.98144996,0.018550063
283.nii.npy,0.36378026,0.63621974
356.nii.npy,0.33622083,0.66377914
019.nii.npy,0.8552634,0.14473657
333.nii.npy,0.9111965,0.08880352
330.nii.npy,0.9292373,0.07076264
263.nii.npy,0.879302,0.12069795
302.nii.npy,0.9686086,0.031391352
023.nii.npy,0.6434262,0.35657388
262.nii.npy,0.55648303,0.443517
350.nii.npy,0.9322794,0.06772066
248.nii.npy,0.11778834,0.8822116
319.nii.npy,0.9592667,0.04073329
265.nii.npy,0.45438325,0.54561675
403.nii.npy,0.7375774,0.26242262
142.nii.npy,0.6982823,0.30171764
398.nii.npy,0.7705382,0.22946179
277.nii.npy,0.9445272,0.055472806
006.nii.npy,0.6779159,0.32208416
054.nii.npy,0.9577796,0.04222038
181.nii.npy,0.8313493,0.1686507
105.nii.npy,0.703101,0.296899
245.nii.npy,0.8845801,0.11541991
309.nii.npy,0.98347974,0.016520236
387.nii.npy,0.54361105,0.4563889
168.nii.npy,0.883278,0.11672197
148.nii.npy,0.9206735,0.07932647
326.nii.npy,0.4252526,0.5747474
132.nii.npy,0.8801525,0.11984745
025.nii.npy,0.93654424,0.063455746
368.nii.npy,0.94518805,0.05481201
358.nii.npy,0.897152,0.102848046
321.nii.npy,0.5428651,0.45713484
189.nii.npy,0.76220727,0.23779273
084.nii.npy,0.7041072,0.29589283
307.nii.npy,0.95138305,0.048616886
378.nii.npy,0.23582314,0.7641769
041.nii.npy,0.39131346,0.6086865
103.nii.npy,0.7950252,0.20497477
014.nii.npy,0.49119976,0.50880027
049.nii.npy,0.8325418,0.16745815
179.nii.npy,0.55462044,0.44537956
075.nii.npy,0.84118813,0.15881188
152.nii.npy,0.8890463,0.110953696
243.nii.npy,0.8619377,0.13806228
349.nii.npy,0.9485961,0.051403884
375.nii.npy,0.580753,0.41924694
151.nii.npy,0.61608636,0.38391364
213.nii.npy,0.61210644,0.38789356
124.nii.npy,0.7912949,0.20870514
155.nii.npy,0.8704172,0.12958284
072.nii.npy,0.3126922,0.6873078
153.nii.npy,0.22288677,0.77711326
399.nii.npy,0.94554037,0.054459635
073.nii.npy,0.5334898,0.4665102
193.nii.npy,0.9477802,0.05221986
175.nii.npy,0.77735364,0.22264637
062.nii.npy,0.43425617,0.56574386
313.nii.npy,0.93642193,0.063578114
069.nii.npy,0.8865169,0.113483116
185.nii.npy,0.8634863,0.13651372
371.nii.npy,0.42570087,0.5742991
201.nii.npy,0.10299964,0.8970003
055.nii.npy,0.9527699,0.04723016
172.nii.npy,0.93649256,0.06350737
359.nii.npy,0.7838415,0.21615854
256.nii.npy,0.8450857,0.15491432
273.nii.npy,0.83837914,0.16162081
380.nii.npy,0.901287,0.09871302
304.nii.npy,0.8008007,0.1991993
324.nii.npy,0.43426353,0.5657365
117.nii.npy,0.68970805,0.31029198
079.nii.npy,0.984577,0.015422974
391.nii.npy,0.946883,0.05311697
353.nii.npy,0.9692416,0.030758355
250.nii.npy,0.87784404,0.12215598
410.nii.npy,0.9007565,0.09924355
305.nii.npy,0.9103773,0.08962273
113.nii.npy,0.8278712,0.17212878
400.nii.npy,0.38721704,0.61278296
134.nii.npy,0.94575113,0.054248884
174.nii.npy,0.6351847,0.3648153
406.nii.npy,0.87995803,0.120041996
346.nii.npy,0.5100856,0.48991442
373.nii.npy,0.80965304,0.19034691
111.nii.npy,0.6580159,0.3419841
291.nii.npy,0.66667503,0.333325
257.nii.npy,0.85204655,0.14795348
104.nii.npy,0.8292134,0.17078662
215.nii.npy,0.6883329,0.31166705
244.nii.npy,0.96415186,0.035848163
254.nii.npy,0.6863054,0.31369463
050.nii.npy,0.8486494,0.15135059
253.nii.npy,0.84268624,0.1573137
357.nii.npy,0.6802406,0.31975943
296.nii.npy,0.86785156,0.13214847
059.nii.npy,0.65106785,0.3489322
225.nii.npy,0.9577412,0.04225877
003.nii.npy,0.9043335,0.09566659
101.nii.npy,0.5031253,0.49687475
343.nii.npy,0.95815676,0.04184326
267.nii.npy,0.95623875,0.043761224
007.nii.npy,0.8155407,0.18445937
065.nii.npy,0.9112559,0.088744126
202.nii.npy,0.9477486,0.05225142
099.nii.npy,0.9471092,0.052890826
348.nii.npy,0.54586786,0.45413214
361.nii.npy,0.4711043,0.52889574
096.nii.npy,0.33065823,0.66934174
090.nii.npy,0.43518075,0.5648192
010.nii.npy,0.8542327,0.14576729
311.nii.npy,0.92643005,0.07356997
405.nii.npy,0.98290896,0.017091028
206.nii.npy,0.52551335,0.47448668
365.nii.npy,0.93725735,0.06274269
077.nii.npy,0.70581084,0.29418913
355.nii.npy,0.97189564,0.028104365
071.nii.npy,0.83412176,0.1658783
301.nii.npy,0.72693515,0.2730648
141.nii.npy,0.9428364,0.057163578
372.nii.npy,0.8872408,0.11275916
002.nii.npy,0.9594854,0.040514596
360.nii.npy,0.9102329,0.08976716
198.nii.npy,0.34360743,0.6563926
231.nii.npy,0.79080945,0.20919055
036.nii.npy,0.34460288,0.65539706
110.nii.npy,0.9516642,0.048335753
363.nii.npy,0.9499463,0.050053697
078.nii.npy,0.93477833,0.06522167
384.nii.npy,0.517215,0.48278502
160.nii.npy,0.14176235,0.8582377
091.nii.npy,0.62864304,0.3713569
294.nii.npy,0.9588028,0.041197184
415.nii.npy,0.44500983,0.5549902
108.nii.npy,0.5987052,0.40129486
082.nii.npy,0.7906653,0.20933463
027.nii.npy,0.37233245,0.6276675
