fpath,label-0,label-1
267.nii.npy,0.5964079,0.40359208
372.nii.npy,0.47790086,0.5220991
104.nii.npy,0.48713672,0.5128633
052.nii.npy,0.52214926,0.47785076
132.nii.npy,0.5337534,0.4662466
295.nii.npy,0.47999248,0.52000755
353.nii.npy,0.581729,0.41827103
231.nii.npy,0.46852726,0.53147274
307.nii.npy,0.5580798,0.4419202
386.nii.npy,0.5018388,0.49816117
094.nii.npy,0.4598554,0.5401446
329.nii.npy,0.5262197,0.47378024
106.nii.npy,0.51380455,0.48619547
342.nii.npy,0.49503544,0.5049646
147.nii.npy,0.48086637,0.5191336
051.nii.npy,0.51299113,0.48700887
235.nii.npy,0.40589353,0.59410644
148.nii.npy,0.5309777,0.46902224
141.nii.npy,0.5299108,0.47008914
360.nii.npy,0.5419847,0.45801532
227.nii.npy,0.5100893,0.4899107
364.nii.npy,0.5733438,0.42665616
075.nii.npy,0.50985694,0.4901431
243.nii.npy,0.5567454,0.4432546
044.nii.npy,0.53056574,0.46943426
318.nii.npy,0.5901536,0.4098464
165.nii.npy,0.5411671,0.45883295
387.nii.npy,0.41313645,0.5868635
101.nii.npy,0.4322096,0.5677904
311.nii.npy,0.528911,0.471089
337.nii.npy,0.4647357,0.5352643
415.nii.npy,0.487847,0.512153
108.nii.npy,0.96247625,0.037523754
241.nii.npy,0.96577984,0.034220215
212.nii.npy,0.97131133,0.02868871
378.nii.npy,0.9618761,0.038123865
260.nii.npy,0.9750528,0.02494729
390.nii.npy,0.9703002,0.029699827
391.nii.npy,0.97532266,0.024677346
368.nii.npy,0.9709439,0.029056063
172.nii.npy,0.97717404,0.022826003
120.nii.npy,0.9735411,0.02645894
073.nii.npy,0.96436375,0.03563623
055.nii.npy,0.97260463,0.027395384
023.nii.npy,0.9720356,0.027964406
177.nii.npy,0.97140884,0.02859115
261.nii.npy,0.97260326,0.027396675
348.nii.npy,0.9666982,0.03330177
128.nii.npy,0.974515,0.025484947
183.nii.npy,0.9679117,0.032088265
327.nii.npy,0.96959084,0.030409126
373.nii.npy,0.97255874,0.027441261
333.nii.npy,0.9677182,0.03228179
191.nii.npy,0.9672387,0.03276134
184.nii.npy,0.9674858,0.032514166
113.nii.npy,0.96619296,0.033807047
047.nii.npy,0.9683934,0.031606637
153.nii.npy,0.95748746,0.042512525
149.nii.npy,0.9580498,0.041950267
066.nii.npy,0.9709699,0.02903014
375.nii.npy,0.9619203,0.038079705
277.nii.npy,0.97083485,0.029165165
309.nii.npy,0.97602546,0.023974575
103.nii.npy,0.9657949,0.034205105
004.nii.npy,0.79734284,0.20265716
229.nii.npy,0.8183583,0.1816417
374.nii.npy,0.765689,0.234311
010.nii.npy,0.8208782,0.17912178
248.nii.npy,0.70565414,0.29434586
131.nii.npy,0.8122339,0.18776606
392.nii.npy,0.7998197,0.20018037
179.nii.npy,0.74271125,0.25728875
206.nii.npy,0.7737781,0.22622193
202.nii.npy,0.8008668,0.19913317
129.nii.npy,0.7816112,0.21838881
152.nii.npy,0.80054325,0.19945669
321.nii.npy,0.75185597,0.24814405
254.nii.npy,0.7806708,0.21932913
017.nii.npy,0.8302156,0.16978435
065.nii.npy,0.80061203,0.199388
187.nii.npy,0.83574533,0.16425465
154.nii.npy,0.813843,0.18615702
050.nii.npy,0.7772038,0.2227962
025.nii.npy,0.8103255,0.18967451
297.nii.npy,0.80703604,0.1929639
230.nii.npy,0.69267875,0.30732122
