fpath,label-0,label-1
014.nii.npy,0.9922389,0.0077610835
004.nii.npy,0.99323094,0.0067690327
185.nii.npy,0.994873,0.0051270337
257.nii.npy,0.9928885,0.00711153
158.nii.npy,0.99227506,0.007724894
044.nii.npy,0.99310005,0.0068999524
065.nii.npy,0.9935016,0.006498427
091.nii.npy,0.9923698,0.0076302313
389.nii.npy,0.9931639,0.0068360446
090.nii.npy,0.9909831,0.009016789
069.nii.npy,0.9946285,0.0053715855
253.nii.npy,0.99184144,0.008158622
357.nii.npy,0.99193126,0.008068683
368.nii.npy,0.99382764,0.0061724074
301.nii.npy,0.9909638,0.009036154
177.nii.npy,0.9937651,0.0062348596
084.nii.npy,0.992176,0.007823977
281.nii.npy,0.993736,0.0062639546
266.nii.npy,0.99130404,0.008695944
162.nii.npy,0.9930871,0.006912854
355.nii.npy,0.99533373,0.00466623
206.nii.npy,0.9920643,0.007935647
002.nii.npy,0.9954032,0.0045968173
101.nii.npy,0.98975325,0.010246744
193.nii.npy,0.99475455,0.005245421
075.nii.npy,0.9928596,0.0071403845
407.nii.npy,0.99392706,0.0060730013
238.nii.npy,0.9905652,0.009434873
137.nii.npy,0.9923218,0.0076782135
153.nii.npy,0.9881725,0.011827469
283.nii.npy,0.9910987,0.00890133
329.nii.npy,0.9946243,0.005375706
133.nii.npy,0.78579134,0.21420865
331.nii.npy,0.8434181,0.15658185
267.nii.npy,0.89103395,0.10896609
103.nii.npy,0.8287173,0.17128268
398.nii.npy,0.8478776,0.1521224
072.nii.npy,0.77645564,0.22354431
088.nii.npy,0.8221873,0.1778127
079.nii.npy,0.90896994,0.09103008
372.nii.npy,0.8343996,0.16560042
337.nii.npy,0.81770873,0.18229131
319.nii.npy,0.89511514,0.10488488
406.nii.npy,0.83943456,0.16056544
207.nii.npy,0.8382835,0.16171652
400.nii.npy,0.79664135,0.2033587
058.nii.npy,0.85308427,0.1469157
359.nii.npy,0.828899,0.17110097
062.nii.npy,0.79872775,0.20127223
181.nii.npy,0.87615144,0.123848505
235.nii.npy,0.7469689,0.2530311
364.nii.npy,0.8858441,0.11415585
104.nii.npy,0.82647926,0.17352079
263.nii.npy,0.84911954,0.15088047
007.nii.npy,0.8895523,0.1104477
051.nii.npy,0.8421825,0.15781741
168.nii.npy,0.82953,0.17047
333.nii.npy,0.83765113,0.16234882
213.nii.npy,0.8447864,0.15521361
380.nii.npy,0.8485497,0.15145026
381.nii.npy,0.8600965,0.13990349
202.nii.npy,0.8645607,0.1354393
280.nii.npy,0.85799783,0.1420022
119.nii.npy,0.851804,0.14819591
278.nii.npy,0.69346434,0.30653563
415.nii.npy,0.65612954,0.34387043
418.nii.npy,0.59867436,0.4013257
096.nii.npy,0.57386816,0.4261319
212.nii.npy,0.70938176,0.29061827
017.nii.npy,0.76097584,0.23902416
155.nii.npy,0.67923164,0.32076836
305.nii.npy,0.6675073,0.33249268
049.nii.npy,0.68422073,0.3157792
244.nii.npy,0.7372936,0.26270637
030.nii.npy,0.6297402,0.37025985
134.nii.npy,0.7139841,0.28601596
095.nii.npy,0.654372,0.345628
358.nii.npy,0.69112283,0.30887714
346.nii.npy,0.56421983,0.43578014
108.nii.npy,0.61234176,0.3876582
163.nii.npy,0.6216044,0.3783956
013.nii.npy,0.643382,0.35661802
215.nii.npy,0.6079978,0.39200222
272.nii.npy,0.71548283,0.28451723
254.nii.npy,0.64084053,0.35915947
198.nii.npy,0.5689432,0.43105683
033.nii.npy,0.7398161,0.26018387
316.nii.npy,0.73760825,0.26239175
386.nii.npy,0.6846593,0.3153407
028.nii.npy,0.6761124,0.3238876
184.nii.npy,0.67044395,0.32955608
225.nii.npy,0.7069691,0.29303095
318.nii.npy,0.7721747,0.22782533
260.nii.npy,0.72447395,0.27552602
182.nii.npy,0.5747021,0.4252979
154.nii.npy,0.7242675,0.27573246
157.nii.npy,0.68405163,0.3159484
203.nii.npy,0.496426,0.503574
113.nii.npy,0.6398974,0.36010256
187.nii.npy,0.71674025,0.28325975
064.nii.npy,0.48449084,0.5155092
135.nii.npy,0.45574743,0.54425263
241.nii.npy,0.614689,0.38531104
180.nii.npy,0.6726315,0.32736853
105.nii.npy,0.62718815,0.37281188
149.nii.npy,0.5443607,0.45563927
298.nii.npy,0.6878278,0.31217217
256.nii.npy,0.6112625,0.38873747
025.nii.npy,0.6674836,0.33251637
376.nii.npy,0.6023776,0.3976224
094.nii.npy,0.58317983,0.41682014
226.nii.npy,0.6465377,0.35346225
082.nii.npy,0.5497322,0.45026782
138.nii.npy,0.6362044,0.36379558
342.nii.npy,0.6271592,0.37284085
262.nii.npy,0.59405845,0.40594155
047.nii.npy,0.6293017,0.3706983
111.nii.npy,0.5632977,0.43670234
179.nii.npy,0.5604273,0.43957266
392.nii.npy,0.6533095,0.34669048
071.nii.npy,0.6136932,0.38630685
295.nii.npy,0.62067163,0.3793284
189.nii.npy,0.58234566,0.4176543
236.nii.npy,0.66086245,0.33913755
309.nii.npy,0.722448,0.277552
141.nii.npy,0.685659,0.314341
245.nii.npy,0.64912516,0.35087484
264.nii.npy,0.6368847,0.36311537
003.nii.npy,0.9571211,0.042878922
399.nii.npy,0.966604,0.033396054
227.nii.npy,0.9552424,0.044757593
378.nii.npy,0.93587613,0.06412387
343.nii.npy,0.965429,0.03457097
110.nii.npy,0.9574844,0.042515554
048.nii.npy,0.9658296,0.034170315
375.nii.npy,0.93453336,0.06546667
183.nii.npy,0.9407892,0.059210856
273.nii.npy,0.95237386,0.047626086
350.nii.npy,0.9529312,0.047068797
365.nii.npy,0.95975316,0.040246878
221.nii.npy,0.92399836,0.076001614
252.nii.npy,0.94832146,0.051678486
131.nii.npy,0.95441216,0.045587886
073.nii.npy,0.9386393,0.06136066
027.nii.npy,0.93205076,0.06794927
265.nii.npy,0.9439223,0.056077715
391.nii.npy,0.9637223,0.036277756
150.nii.npy,0.94825584,0.05174415
276.nii.npy,0.9705603,0.029439665
304.nii.npy,0.9603268,0.039673198
383.nii.npy,0.9645116,0.035488434
174.nii.npy,0.9364147,0.063585244
077.nii.npy,0.9338375,0.06616248
302.nii.npy,0.96237224,0.037627716
310.nii.npy,0.9452646,0.054735348
348.nii.npy,0.9472153,0.05278472
229.nii.npy,0.95822936,0.04177071
261.nii.npy,0.96131724,0.038682744
374.nii.npy,0.9453567,0.05464328
387.nii.npy,0.92460525,0.07539468
132.nii.npy,0.5678232,0.43217683
041.nii.npy,0.42972547,0.57027453
099.nii.npy,0.6570376,0.34296244
231.nii.npy,0.50099546,0.49900457
151.nii.npy,0.5414152,0.45858476
384.nii.npy,0.5109847,0.48901525
363.nii.npy,0.6438121,0.3561879
321.nii.npy,0.47577715,0.52422285
152.nii.npy,0.5657143,0.4342857
046.nii.npy,0.448125,0.551875
294.nii.npy,0.6169445,0.38305545
326.nii.npy,0.4749761,0.52502394
050.nii.npy,0.51858884,0.4814112
175.nii.npy,0.54782325,0.45217678
106.nii.npy,0.5565404,0.44345957
124.nii.npy,0.5339333,0.46606666
036.nii.npy,0.47537035,0.52462965
011.nii.npy,0.62754655,0.37245348
330.nii.npy,0.58039343,0.41960657
147.nii.npy,0.5298403,0.4701597
290.nii.npy,0.42691413,0.57308584
277.nii.npy,0.6376416,0.36235833
352.nii.npy,0.55666727,0.4433328
023.nii.npy,0.55399054,0.4460095
293.nii.npy,0.65450364,0.34549633
128.nii.npy,0.6482826,0.35171747
361.nii.npy,0.52292836,0.47707164
107.nii.npy,0.5478582,0.4521418
349.nii.npy,0.6322338,0.36776617
353.nii.npy,0.642968,0.35703197
161.nii.npy,0.40631032,0.5936897
230.nii.npy,0.3694567,0.6305433
279.nii.npy,0.83300644,0.16699353
055.nii.npy,0.9109714,0.08902859
142.nii.npy,0.8880488,0.11195113
052.nii.npy,0.8893217,0.11067829
066.nii.npy,0.89705837,0.102941684
029.nii.npy,0.88372505,0.11627498
191.nii.npy,0.87616247,0.123837575
307.nii.npy,0.92323446,0.07676553
010.nii.npy,0.9012464,0.09875356
370.nii.npy,0.9022177,0.09778229
148.nii.npy,0.9032208,0.09677926
311.nii.npy,0.89507586,0.10492415
250.nii.npy,0.8882655,0.11173446
405.nii.npy,0.9315914,0.06840861
274.nii.npy,0.90972364,0.09027641
410.nii.npy,0.8899831,0.11001689
373.nii.npy,0.90101874,0.09898124
172.nii.npy,0.9216286,0.0783714
291.nii.npy,0.86807895,0.13192105
160.nii.npy,0.82749116,0.17250884
059.nii.npy,0.8675744,0.13242562
016.nii.npy,0.83687115,0.16312882
129.nii.npy,0.87607294,0.123927064
019.nii.npy,0.88486594,0.11513408
324.nii.npy,0.84618694,0.1538131
371.nii.npy,0.8557864,0.14421365
356.nii.npy,0.8346879,0.16531216
403.nii.npy,0.8969674,0.10303258
053.nii.npy,0.89154136,0.10845867
056.nii.npy,0.91751397,0.082486056
390.nii.npy,0.89437824,0.10562177
089.nii.npy,0.8968668,0.10313319
248.nii.npy,0.3231498,0.6768502
078.nii.npy,0.4964759,0.50352407
297.nii.npy,0.5196419,0.4803581
