fpath,label-0,label-1
368.nii.npy,0.9521645,0.04783555
007.nii.npy,0.74316514,0.2568349
383.nii.npy,0.9372201,0.06277996
254.nii.npy,0.61462444,0.38537553
108.nii.npy,0.5643053,0.4356947
198.nii.npy,0.20365155,0.79634845
168.nii.npy,0.87225455,0.1277454
010.nii.npy,0.82525784,0.17474213
260.nii.npy,0.9390104,0.06098958
329.nii.npy,0.98725265,0.012747282
071.nii.npy,0.80054724,0.19945274
025.nii.npy,0.9343057,0.065694205
088.nii.npy,0.2546105,0.74538946
363.nii.npy,0.95012164,0.049878355
410.nii.npy,0.8827774,0.1172226
078.nii.npy,0.9365315,0.06346853
054.nii.npy,0.95774174,0.04225829
316.nii.npy,0.95932716,0.040672842
263.nii.npy,0.85641366,0.14358626
375.nii.npy,0.6587333,0.34126672
245.nii.npy,0.8793105,0.12068946
248.nii.npy,0.05388759,0.9461124
386.nii.npy,0.83609724,0.16390273
278.nii.npy,0.6551282,0.3448718
342.nii.npy,0.74836814,0.25163186
352.nii.npy,0.841246,0.158754
202.nii.npy,0.9441052,0.055894837
060.nii.npy,0.9704221,0.029577889
374.nii.npy,0.79974985,0.20025016
370.nii.npy,0.9363308,0.06366926
364.nii.npy,0.9806308,0.019369176
291.nii.npy,0.4815362,0.5184638
191.nii.npy,0.62853867,0.37146127
016.nii.npy,0.18759418,0.81240577
161.nii.npy,0.20454201,0.79545796
150.nii.npy,0.82272404,0.177276
036.nii.npy,0.1798033,0.82019675
243.nii.npy,0.91093886,0.089061156
372.nii.npy,0.88493884,0.11506116
149.nii.npy,0.4966148,0.5033852
265.nii.npy,0.2980856,0.70191437
277.nii.npy,0.9427841,0.05721587
047.nii.npy,0.7017212,0.29827878
297.nii.npy,0.9582251,0.04177491
203.nii.npy,0.24959022,0.7504098
309.nii.npy,0.98846483,0.011535151
221.nii.npy,0.0710163,0.92898375
151.nii.npy,0.6633904,0.3366096
213.nii.npy,0.60984683,0.39015317
148.nii.npy,0.91736275,0.08263729
155.nii.npy,0.92175424,0.07824575
261.nii.npy,0.89061165,0.109388314
023.nii.npy,0.456966,0.54303396
281.nii.npy,0.9596168,0.04038327
075.nii.npy,0.8773595,0.12264044
131.nii.npy,0.51051486,0.48948514
390.nii.npy,0.74993324,0.25006673
111.nii.npy,0.5948066,0.4051934
244.nii.npy,0.96500856,0.0349914
229.nii.npy,0.89790064,0.102099404
157.nii.npy,0.84765905,0.15234095
158.nii.npy,0.7373488,0.2626512
226.nii.npy,0.7899306,0.2100694
183.nii.npy,0.55718786,0.44281211
147.nii.npy,0.9419385,0.05806144
135.nii.npy,0.051183585,0.94881636
013.nii.npy,0.71987313,0.2801269
165.nii.npy,0.9158173,0.08418272
134.nii.npy,0.9456998,0.054300226
361.nii.npy,0.25915536,0.7408446
104.nii.npy,0.77545553,0.22454444
333.nii.npy,0.9174479,0.08255209
274.nii.npy,0.91676855,0.08323149
030.nii.npy,0.7969509,0.20304905
371.nii.npy,0.4889203,0.51107967
073.nii.npy,0.58892334,0.41107666
058.nii.npy,0.83102506,0.16897497
056.nii.npy,0.91660464,0.08339536
044.nii.npy,0.437759,0.562241
185.nii.npy,0.8963996,0.103600435
242.nii.npy,0.79287815,0.2071219
048.nii.npy,0.9701025,0.029897554
