fpath,label-0,label-1
291.nii.npy,0.41227716,0.58772284
398.nii.npy,0.54396725,0.45603272
230.nii.npy,0.09658833,0.9034116
110.nii.npy,0.8211443,0.1788557
107.nii.npy,0.64332426,0.35667574
370.nii.npy,0.8367456,0.16325444
281.nii.npy,0.859669,0.140331
297.nii.npy,0.8459587,0.15404126
025.nii.npy,0.8192313,0.18076873
101.nii.npy,0.29489237,0.7051076
266.nii.npy,0.48983812,0.5101619
265.nii.npy,0.29879996,0.7012
178.nii.npy,0.4206378,0.5793622
044.nii.npy,0.44427672,0.5557233
201.nii.npy,0.082829885,0.91717017
033.nii.npy,0.8722347,0.1277653
378.nii.npy,0.2108855,0.78911453
191.nii.npy,0.4950273,0.50497276
406.nii.npy,0.7186588,0.28134117
202.nii.npy,0.8317157,0.16828434
148.nii.npy,0.77797925,0.22202072
147.nii.npy,0.7516603,0.24833968
053.nii.npy,0.74215245,0.25784755
128.nii.npy,0.88857025,0.111429684
047.nii.npy,0.52567774,0.47432226
292.nii.npy,0.92267644,0.077323556
305.nii.npy,0.6912187,0.3087813
105.nii.npy,0.47697327,0.5230267
280.nii.npy,0.7379989,0.26200104
028.nii.npy,0.41455442,0.5854455
380.nii.npy,0.7263841,0.27361593
157.nii.npy,0.67626256,0.3237375
229.nii.npy,0.8668565,0.13314348
104.nii.npy,0.7470767,0.25292334
353.nii.npy,0.94043094,0.05956908
137.nii.npy,0.8073486,0.19265135
182.nii.npy,0.552146,0.44785392
294.nii.npy,0.9478848,0.052115172
327.nii.npy,0.77683115,0.22316885
062.nii.npy,0.51181763,0.48818234
073.nii.npy,0.58439636,0.4156036
041.nii.npy,0.44354215,0.5564578
376.nii.npy,0.8311362,0.16886383
399.nii.npy,0.93940365,0.060596272
304.nii.npy,0.75663537,0.24336463
052.nii.npy,0.80982,0.19017994
094.nii.npy,0.79618347,0.2038166
318.nii.npy,0.934546,0.06545398
050.nii.npy,0.76440215,0.23559785
161.nii.npy,0.2937241,0.7062759
060.nii.npy,0.934686,0.065313935
221.nii.npy,0.20403115,0.79596883
082.nii.npy,0.74737155,0.25262845
355.nii.npy,0.9559175,0.044082485
135.nii.npy,0.13599996,0.864
331.nii.npy,0.8438579,0.15614216
179.nii.npy,0.59784585,0.40215418
207.nii.npy,0.77242017,0.22757985
225.nii.npy,0.9169751,0.083024904
011.nii.npy,0.93051565,0.06948437
142.nii.npy,0.701796,0.29820406
069.nii.npy,0.8932262,0.106773786
023.nii.npy,0.64200693,0.35799307
407.nii.npy,0.87044966,0.12955035
019.nii.npy,0.7728195,0.22718045
316.nii.npy,0.90786844,0.09213155
172.nii.npy,0.9276076,0.072392374
077.nii.npy,0.6002206,0.39977932
418.nii.npy,0.4428463,0.55715364
141.nii.npy,0.90333885,0.09666118
206.nii.npy,0.460182,0.53981805
079.nii.npy,0.9680741,0.03192593
002.nii.npy,0.9300717,0.06992831
007.nii.npy,0.77442706,0.22557293
153.nii.npy,0.28459358,0.7154064
386.nii.npy,0.8104069,0.18959306
175.nii.npy,0.77641845,0.22358157
278.nii.npy,0.71800673,0.2819933
389.nii.npy,0.75482047,0.24517953
313.nii.npy,0.9371977,0.062802345
036.nii.npy,0.31657368,0.68342626
348.nii.npy,0.5252866,0.4747134
391.nii.npy,0.9014267,0.09857336
390.nii.npy,0.7745078,0.22549218
243.nii.npy,0.85495037,0.14504963
321.nii.npy,0.5025546,0.49744537
359.nii.npy,0.7793657,0.22063431
184.nii.npy,0.858396,0.14160399
113.nii.npy,0.7582454,0.24175459
371.nii.npy,0.472084,0.527916
293.nii.npy,0.94919807,0.05080199
155.nii.npy,0.8564128,0.14358716
248.nii.npy,0.12191159,0.8780884
133.nii.npy,0.19529185,0.8047082
065.nii.npy,0.85521674,0.1447833
283.nii.npy,0.35375535,0.64624465
324.nii.npy,0.3007944,0.69920564
158.nii.npy,0.6255482,0.37445182
099.nii.npy,0.88961774,0.11038219
078.nii.npy,0.83764917,0.16235088
309.nii.npy,0.9516718,0.0483282
231.nii.npy,0.60279953,0.3972005
162.nii.npy,0.54111576,0.45888427
051.nii.npy,0.4716457,0.5283543
163.nii.npy,0.43599337,0.5640066
056.nii.npy,0.85090846,0.14909151
267.nii.npy,0.886278,0.11372196
160.nii.npy,0.14135942,0.8586406
111.nii.npy,0.4505999,0.5494001
360.nii.npy,0.803078,0.19692202
120.nii.npy,0.92048216,0.07951788
405.nii.npy,0.94784325,0.052156776
335.nii.npy,0.3908836,0.6091164
329.nii.npy,0.93971,0.06028997
368.nii.npy,0.87305295,0.12694705
276.nii.npy,0.8716419,0.12835817
131.nii.npy,0.56540114,0.43459883
250.nii.npy,0.7312085,0.2687915
213.nii.npy,0.5879117,0.41208827
029.nii.npy,0.5974253,0.40257472
181.nii.npy,0.68369436,0.3163056
330.nii.npy,0.83283854,0.16716148
004.nii.npy,0.7401117,0.25988832
059.nii.npy,0.47622523,0.52377474
384.nii.npy,0.38246712,0.6175329
253.nii.npy,0.6524033,0.34759668
185.nii.npy,0.8338621,0.16613792
274.nii.npy,0.83788854,0.16211143
119.nii.npy,0.657828,0.34217203
227.nii.npy,0.653129,0.34687102
301.nii.npy,0.5736733,0.42632672
132.nii.npy,0.7452008,0.25479922
363.nii.npy,0.8847806,0.11521946
048.nii.npy,0.90996736,0.0900326
400.nii.npy,0.27197188,0.7280281
373.nii.npy,0.7079638,0.29203618
296.nii.npy,0.7081609,0.29183915
154.nii.npy,0.93677956,0.06322041
298.nii.npy,0.8262655,0.1737345
319.nii.npy,0.91067666,0.08932335
049.nii.npy,0.7746564,0.22534356
244.nii.npy,0.90577,0.09422992
180.nii.npy,0.8397459,0.16025414
307.nii.npy,0.9212552,0.07874478
364.nii.npy,0.93233454,0.067665495
262.nii.npy,0.43607304,0.56392694
239.nii.npy,0.44964263,0.55035734
098.nii.npy,0.46992418,0.53007585
103.nii.npy,0.7313018,0.26869825
168.nii.npy,0.76977324,0.23022676
349.nii.npy,0.91913575,0.08086426
311.nii.npy,0.8245786,0.17542145
260.nii.npy,0.8711212,0.12887885
174.nii.npy,0.45634446,0.5436556
245.nii.npy,0.7717652,0.22823481
010.nii.npy,0.7271642,0.2728358
149.nii.npy,0.38031414,0.6196858
071.nii.npy,0.65457463,0.34542543
193.nii.npy,0.9078174,0.092182614
089.nii.npy,0.83830625,0.16169375
358.nii.npy,0.8868925,0.11310754
212.nii.npy,0.870087,0.129913
290.nii.npy,0.43472713,0.56527287
152.nii.npy,0.9139055,0.08609453
177.nii.npy,0.8223183,0.17768171
183.nii.npy,0.6315258,0.3684742
261.nii.npy,0.91127586,0.08872409
084.nii.npy,0.7746962,0.2253038
254.nii.npy,0.6649983,0.33500168
134.nii.npy,0.9249019,0.07509805
027.nii.npy,0.49646538,0.5035346
383.nii.npy,0.92858136,0.071418665
088.nii.npy,0.4992641,0.50073594
124.nii.npy,0.8431828,0.1568172
241.nii.npy,0.87766206,0.12233794
310.nii.npy,0.6017399,0.39826015
264.nii.npy,0.8594035,0.1405965
014.nii.npy,0.7071638,0.2928362
117.nii.npy,0.7052031,0.2947969
374.nii.npy,0.8045765,0.1954235
096.nii.npy,0.34714374,0.6528563
215.nii.npy,0.6451321,0.35486782
108.nii.npy,0.69457734,0.30542263
263.nii.npy,0.86430657,0.13569337
189.nii.npy,0.7450103,0.25498968
235.nii.npy,0.23743907,0.76256096
356.nii.npy,0.3922562,0.6077438
352.nii.npy,0.85510427,0.1448957
272.nii.npy,0.8637235,0.1362765
030.nii.npy,0.7976371,0.2023629
277.nii.npy,0.9411427,0.058857262
350.nii.npy,0.9172555,0.08274449
342.nii.npy,0.6917812,0.30821875
017.nii.npy,0.93693537,0.063064605
066.nii.npy,0.8716173,0.12838271
415.nii.npy,0.52167153,0.47832847
138.nii.npy,0.7908157,0.20918421
282.nii.npy,0.87566006,0.12433996
091.nii.npy,0.6187438,0.38125616
242.nii.npy,0.7226159,0.2773841
009.nii.npy,0.77918893,0.22081107
075.nii.npy,0.8383399,0.16166003
346.nii.npy,0.3871087,0.6128913
205.nii.npy,0.8322995,0.1677005
295.nii.npy,0.8404208,0.15957922
357.nii.npy,0.6318983,0.36810172
392.nii.npy,0.88193625,0.11806373
410.nii.npy,0.81280243,0.18719758
003.nii.npy,0.831992,0.16800801
337.nii.npy,0.73459566,0.26540428
273.nii.npy,0.7099068,0.29009315
046.nii.npy,0.43486804,0.5651319
165.nii.npy,0.8342457,0.16575432
302.nii.npy,0.9286672,0.07133275
106.nii.npy,0.74860996,0.25139
343.nii.npy,0.91944027,0.08055974
257.nii.npy,0.7459632,0.25403675
403.nii.npy,0.69341886,0.30658114
