fpath,label-0,label-1
078.nii.npy,0.9349987,0.065001324
406.nii.npy,0.87545216,0.12454788
007.nii.npy,0.74381334,0.2561867
292.nii.npy,0.98141426,0.018585775
337.nii.npy,0.87163794,0.12836201
017.nii.npy,0.9675721,0.032427907
391.nii.npy,0.9341906,0.0658094
273.nii.npy,0.7846417,0.2153583
054.nii.npy,0.95680207,0.043197934
090.nii.npy,0.2801324,0.7198675
191.nii.npy,0.62728995,0.37271008
047.nii.npy,0.69919175,0.30080825
291.nii.npy,0.4821009,0.5178991
243.nii.npy,0.90915906,0.090840906
184.nii.npy,0.9264161,0.07358393
131.nii.npy,0.511871,0.48812905
128.nii.npy,0.97180027,0.028199693
175.nii.npy,0.8464016,0.15359846
378.nii.npy,0.18922596,0.810774
071.nii.npy,0.79745424,0.20254572
161.nii.npy,0.20487905,0.79512095
025.nii.npy,0.9331077,0.06689231
198.nii.npy,0.2041442,0.79585576
278.nii.npy,0.6561482,0.34385183
148.nii.npy,0.91624403,0.08375599
147.nii.npy,0.94024265,0.059757374
316.nii.npy,0.95830774,0.04169227
055.nii.npy,0.97843516,0.021564797
137.nii.npy,0.8500295,0.14997044
033.nii.npy,0.9637122,0.036287833
069.nii.npy,0.9210852,0.07891488
155.nii.npy,0.9202498,0.07975023
077.nii.npy,0.6418086,0.35819143
104.nii.npy,0.77103895,0.22896102
361.nii.npy,0.2589003,0.74109966
006.nii.npy,0.52823144,0.4717686
387.nii.npy,0.45620075,0.5437992
373.nii.npy,0.71740294,0.28259712
277.nii.npy,0.9414253,0.058574643
360.nii.npy,0.9001511,0.09984886
252.nii.npy,0.41772276,0.58227724
236.nii.npy,0.92197794,0.0780221
384.nii.npy,0.37733954,0.6226605
041.nii.npy,0.43804985,0.5619501
088.nii.npy,0.25393936,0.7460606
014.nii.npy,0.44443733,0.5555627
110.nii.npy,0.95695215,0.043047883
059.nii.npy,0.51867265,0.48132738
060.nii.npy,0.9694467,0.030553268
356.nii.npy,0.21107747,0.7889225
276.nii.npy,0.92978525,0.0702148
235.nii.npy,0.08578632,0.91421366
206.nii.npy,0.32311797,0.676882
212.nii.npy,0.87527305,0.12472702
172.nii.npy,0.9631259,0.036874123
013.nii.npy,0.7154179,0.28458205
239.nii.npy,0.4037566,0.5962434
405.nii.npy,0.98420495,0.015795091
053.nii.npy,0.87376726,0.12623267
298.nii.npy,0.8934023,0.10659772
065.nii.npy,0.8995959,0.10040407
011.nii.npy,0.962508,0.03749191
226.nii.npy,0.78560174,0.21439831
207.nii.npy,0.7490381,0.2509619
245.nii.npy,0.875802,0.124198034
029.nii.npy,0.6181969,0.38180313
049.nii.npy,0.88473576,0.115264185
267.nii.npy,0.9478966,0.05210347
281.nii.npy,0.95837003,0.04163
185.nii.npy,0.89426434,0.10573569
124.nii.npy,0.8443994,0.15560056
372.nii.npy,0.8818071,0.118192956
324.nii.npy,0.28809536,0.7119047
205.nii.npy,0.9040504,0.09594956
381.nii.npy,0.9186276,0.08137241
342.nii.npy,0.7430051,0.25699487
120.nii.npy,0.98163533,0.018364651
051.nii.npy,0.4693566,0.5306434
151.nii.npy,0.65715826,0.3428417
321.nii.npy,0.39455608,0.6054439
386.nii.npy,0.8320997,0.16790032
098.nii.npy,0.5092213,0.49077868
