fpath,label-0,label-1
202.nii.npy,0.9173202,0.08267984
049.nii.npy,0.845676,0.15432395
248.nii.npy,0.06727818,0.9327218
375.nii.npy,0.5883808,0.41161913
353.nii.npy,0.94893134,0.05106866
120.nii.npy,0.96477294,0.03522702
213.nii.npy,0.60058564,0.3994143
235.nii.npy,0.10460999,0.89539
099.nii.npy,0.9202588,0.079741165
137.nii.npy,0.7965662,0.20343389
389.nii.npy,0.7296933,0.27030674
236.nii.npy,0.8969184,0.10308159
178.nii.npy,0.5228836,0.4771164
142.nii.npy,0.55330944,0.4466906
415.nii.npy,0.39479268,0.6052073
062.nii.npy,0.39886087,0.6011391
346.nii.npy,0.32365075,0.6763492
058.nii.npy,0.7957745,0.2042254
148.nii.npy,0.8855275,0.11447252
201.nii.npy,0.090825774,0.90917426
398.nii.npy,0.6686945,0.33130553
023.nii.npy,0.485962,0.514038
371.nii.npy,0.4394995,0.56050056
231.nii.npy,0.700724,0.29927596
113.nii.npy,0.7407565,0.25924352
180.nii.npy,0.9122425,0.0877575
278.nii.npy,0.6581365,0.34186345
177.nii.npy,0.73588413,0.26411593
101.nii.npy,0.33005238,0.66994756
261.nii.npy,0.86843085,0.13156909
029.nii.npy,0.61014795,0.38985205
013.nii.npy,0.6813289,0.31867108
141.nii.npy,0.90930384,0.09069619
048.nii.npy,0.94996846,0.05003156
316.nii.npy,0.92856884,0.07143115
356.nii.npy,0.22305599,0.77694404
149.nii.npy,0.4328141,0.5671859
405.nii.npy,0.9746001,0.025399871
283.nii.npy,0.2177326,0.78226733
089.nii.npy,0.8719222,0.12807786
276.nii.npy,0.909484,0.09051591
129.nii.npy,0.7212611,0.27873898
372.nii.npy,0.8436227,0.15637733
266.nii.npy,0.58661234,0.4133877
407.nii.npy,0.86530876,0.13469124
386.nii.npy,0.7925652,0.20743479
028.nii.npy,0.4596062,0.5403938
335.nii.npy,0.40969592,0.5903041
243.nii.npy,0.8579911,0.14200896
060.nii.npy,0.95099336,0.049006633
337.nii.npy,0.794099,0.20590107
151.nii.npy,0.623836,0.37616405
292.nii.npy,0.9669019,0.033098076
047.nii.npy,0.636756,0.36324403
187.nii.npy,0.9739541,0.026045868
036.nii.npy,0.1975118,0.8024882
009.nii.npy,0.76804405,0.23195592
184.nii.npy,0.8825754,0.11742465
207.nii.npy,0.70875895,0.29124102
050.nii.npy,0.7626664,0.23733361
274.nii.npy,0.8928985,0.10710153
331.nii.npy,0.8389088,0.16109118
326.nii.npy,0.28444386,0.71555614
229.nii.npy,0.85348034,0.14651969
230.nii.npy,0.11905883,0.88094115
302.nii.npy,0.96845376,0.031546243
132.nii.npy,0.864001,0.13599905
110.nii.npy,0.94731426,0.05268578
027.nii.npy,0.37645292,0.6235471
265.nii.npy,0.3995309,0.6004692
309.nii.npy,0.9842217,0.015778279
175.nii.npy,0.8522055,0.14779454
330.nii.npy,0.92638606,0.07361398
381.nii.npy,0.91047376,0.089526206
215.nii.npy,0.6390137,0.36098623
059.nii.npy,0.59883446,0.4011656
238.nii.npy,0.7655291,0.23447096
376.nii.npy,0.88274246,0.11725749
090.nii.npy,0.35749367,0.64250636
305.nii.npy,0.8840511,0.11594889
378.nii.npy,0.26792988,0.73207015
203.nii.npy,0.32845274,0.67154723
181.nii.npy,0.81593466,0.18406533
108.nii.npy,0.637945,0.362055
374.nii.npy,0.8018218,0.19817817
263.nii.npy,0.8710093,0.1289907
221.nii.npy,0.12547195,0.87452805
242.nii.npy,0.79992867,0.2000713
311.nii.npy,0.91815406,0.08184594
154.nii.npy,0.9778005,0.022199566
392.nii.npy,0.94027996,0.059720024
152.nii.npy,0.9236474,0.076352656
041.nii.npy,0.46479836,0.5352016
073.nii.npy,0.6056589,0.3943411
264.nii.npy,0.87385386,0.12614617
106.nii.npy,0.8484912,0.15150882
004.nii.npy,0.86516714,0.13483284
119.nii.npy,0.78557795,0.21442206
054.nii.npy,0.95849127,0.041508757
006.nii.npy,0.6318341,0.3681659
179.nii.npy,0.65982145,0.34017858
107.nii.npy,0.81633615,0.18366392
162.nii.npy,0.64754796,0.3524521
380.nii.npy,0.8928041,0.10719588
183.nii.npy,0.5998064,0.40019357
163.nii.npy,0.5998749,0.4001251
094.nii.npy,0.8717815,0.12821849
390.nii.npy,0.8153257,0.18467428
257.nii.npy,0.8307343,0.16926566
342.nii.npy,0.77646345,0.2235366
391.nii.npy,0.9429719,0.057028096
297.nii.npy,0.9556598,0.044340193
301.nii.npy,0.7070628,0.29293722
252.nii.npy,0.5349423,0.4650577
111.nii.npy,0.60720503,0.392795
182.nii.npy,0.5765785,0.42342153
294.nii.npy,0.9717116,0.028288411
400.nii.npy,0.30440444,0.6955955
241.nii.npy,0.90051967,0.09948034
324.nii.npy,0.36461982,0.63538015
343.nii.npy,0.9572992,0.04270077
157.nii.npy,0.85511833,0.14488164
